Region,Estimated Total Span
Central Italy,280
Central Italy,350
Central Italy,400
Central Italy,330
Central Italy,680
Central Italy,680
Central Italy,680
Central Italy,680
Central Italy,520
Central Italy,250
Central Italy,270
Central Italy,800
Central Italy,750
Central Italy,470
Central Italy,570
Central Italy,100
Central Italy,750
Central Italy,570
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,600
Central Italy,320
Central Italy,320
Central Italy,100
Central Italy,100
Central Italy,320
Central Italy,470
Central Italy,750
Central Italy,320
Central Italy,470
Central Italy,150
Central Italy,700
Central Italy,400
Central Italy,430
Central Italy,600
Central Italy,570
Central Italy,600
Central Italy,600
Central Italy,600
Central Italy,750
Central Italy,600
Central Italy,850
Central Italy,750
Central Italy,470
Central Italy,600
Central Italy,750
Central Italy,250
Central Italy,570
Central Italy,150
Central Italy,320
Central Italy,470
Central Italy,470
Central Italy,470
Central Italy,750
Central Italy,600
Central Italy,600
Central Italy,150
Central Italy,300
Central Italy,570
Central Italy,570
Central Italy,150
Central Italy,600
Central Italy,100
Central Italy,130
Central Italy,130
Central Italy,470
Central Italy,100
Central Italy,470
Central Italy,600
Central Italy,1420
Central Italy,1400
Central Italy,600
Central Italy,570
Central Italy,570
Central Italy,520
Central Italy,570
Central Italy,800
Central Italy,570
Central Italy,250
Central Italy,570
Central Italy,100
Central Italy,850
Central Italy,800
Central Italy,640
Central Italy,420
Central Italy,700
Central Italy,100
Central Italy,700
Central Italy,100
Central Italy,250
Central Italy,100
Central Italy,900
Central Italy,100
Central Italy,100
Central Italy,320
Central Italy,990
Central Italy,100
Central Italy,520
Central Italy,750
Central Italy,900
Central Italy,100
Central Italy,200
Central Italy,800
Central Italy,570
Central Italy,570
Central Italy,250
Central Italy,320
Central Italy,570
Central Italy,570
Central Italy,570
Central Italy,100
Central Italy,800
Central Italy,570
Central Italy,320
Central Italy,430
Central Italy,750
Central Italy,130
Central Italy,320
Central Italy,320
Central Italy,450
Central Italy,320
Central Italy,320
Central Italy,320
Central Italy,470
Central Italy,320
Central Italy,450
Central Italy,320
Central Italy,250
Central Italy,320
Central Italy,470
Central Italy,900
Central Italy,600
Central Italy,900
Central Italy,800
Central Italy,100
Central Italy,100
Central Italy,150
Central Italy,100
Central Italy,230
Central Italy,300
Central Italy,800
Central Italy,220
Central Italy,320
Central Italy,230
Central Italy,230
Central Italy,800
Central Italy,700
Central Italy,600
Central Italy,350
Central Italy,500
Central Italy,400
Central Italy,470
Central Italy,700
Central Italy,230
Central Italy,70
Central Italy,470
Central Italy,470
Central Italy,200
Central Italy,300
Central Italy,670
Central Italy,570
Central Italy,750
Central Italy,1100
Central Italy,320
Central Italy,750
Central Italy,1200
Central Italy,750
Central Italy,320
Central Italy,320
Central Italy,750
Central Italy,320
Central Italy,750
Central Italy,320
Central Italy,750
Central Italy,750
Central Italy,320
Central Italy,320
Central Italy,750
Central Italy,320
Central Italy,750
Central Italy,320
Central Italy,320
Central Italy,900
Central Italy,320
Central Italy,320
Central Italy,450
Central Italy,750
Central Italy,320
Central Italy,1200
Central Italy,320
Central Italy,520
Central Italy,320
Central Italy,300
Central Italy,320
Central Italy,1200
Central Italy,320
Central Italy,750
Central Italy,750
Central Italy,320
Central Italy,900
Central Italy,900
Central Italy,320
Central Italy,320
Central Italy,750
Central Italy,320
Central Italy,100
Central Italy,1200
Central Italy,100
Central Italy,850
Central Italy,530
Central Italy,430
Central Italy,320
Central Italy,100
Central Italy,530
Central Italy,430
Central Italy,430
Central Italy,620
Central Italy,900
Central Italy,850
Central Italy,300
Central Italy,320
Central Italy,900
Central Italy,750
Central Italy,1000
Central Italy,900
Central Italy,750
Central Italy,750
Central Italy,750
Central Italy,750
Central Italy,750
Central Italy,750
Central Italy,750
Central Italy,750
Central Italy,750
Central Italy,320
Central Italy,750
Central Italy,750
Central Italy,750
Central Italy,300
Central Italy,200
Central Italy,750
Central Italy,320
Central Italy,320
Central Italy,470
Central Italy,320
Central Italy,850
Central Italy,700
Central Italy,600
Central Italy,300
Central Italy,300
Central Italy,1000
Central Italy,300
Central Italy,200
Central Italy,100
Central Italy,700
Central Italy,700
Central Italy,250
Central Italy,600
Central Italy,450
Central Italy,700
Central Italy,800
Central Italy,800
Central Italy,550
Central Italy,550
Central Italy,250
Central Italy,800
Central Italy,450
Central Italy,250
Central Italy,600
Central Italy,520
Central Italy,700
Central Italy,420
Central Italy,1200
Central Italy,570
Central Italy,700
Central Italy,450
Central Italy,700
Central Italy,200
Central Italy,300
Central Italy,300
Central Italy,1800
Central Italy,1800
Central Italy,200
Central Italy,200
Central Italy,400
Central Italy,600
Central Italy,200
Central Italy,200
Central Italy,500
Central Italy,500
Central Italy,100
Central Italy,300
Central Italy,600
Central Italy,200
Central Italy,400
Central Italy,300
Central Italy,700
Central Italy,700
Central Italy,300
Central Italy,300
Central Italy,200
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,300
Central Italy,100
Central Italy,200
Central Italy,300
Central Italy,300
Central Italy,900
Central Italy,650
Central Italy,100
Central Italy,400
Central Italy,300
Central Italy,400
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,300
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,400
Central Italy,100
Central Italy,1100
Central Italy,400
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,400
Central Italy,300
Central Italy,400
Central Italy,300
Central Italy,100
Central Italy,400
Central Italy,200
Central Italy,300
Central Italy,200
Central Italy,200
Central Italy,600
Central Italy,200
Central Italy,200
Central Italy,500
Central Italy,600
Central Italy,600
Central Italy,200
Central Italy,600
Central Italy,600
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,600
Central Italy,200
Central Italy,600
Central Italy,400
Central Italy,280
Central Italy,270
Central Italy,250
Central Italy,700
Central Italy,1300
Central Italy,2800
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,70
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,800
Central Italy,400
Central Italy,1100
Central Italy,500
Central Italy,200
Central Italy,600
Central Italy,200
Central Italy,400
Central Italy,1100
Central Italy,200
Central Italy,600
Central Italy,600
Central Italy,600
Central Italy,600
Central Italy,600
Central Italy,100
Central Italy,200
Central Italy,600
Central Italy,100
Central Italy,100
Central Italy,400
Central Italy,400
Central Italy,400
Central Italy,500
Central Italy,400
Central Italy,320
Central Italy,170
Central Italy,200
Central Italy,400
Central Italy,330
Central Italy,330
Central Italy,430
Central Italy,320
Central Italy,200
Central Italy,200
Central Italy,600
Central Italy,450
Central Italy,100
Central Italy,400
Central Italy,700
Central Italy,400
Central Italy,650
Central Italy,650
Central Italy,330
Central Italy,650
Central Italy,320
Central Italy,200
Central Italy,330
Central Italy,320
Central Italy,450
Central Italy,200
Central Italy,650
Central Italy,850
Central Italy,600
Central Italy,200
Central Italy,650
Central Italy,330
Central Italy,750
Central Italy,330
Central Italy,450
Central Italy,200
Central Italy,750
Central Italy,750
Central Italy,430
Central Italy,850
Central Italy,200
Central Italy,1850
Central Italy,400
Central Italy,750
Central Italy,750
Central Italy,100
Central Italy,850
Central Italy,100
Central Italy,850
Central Italy,750
Central Italy,750
Central Italy,400
Central Italy,150
Central Italy,200
Central Italy,400
Central Italy,400
Central Italy,750
Central Italy,600
Central Italy,400
Central Italy,150
Central Italy,400
Central Italy,750
Central Italy,400
Central Italy,850
Central Italy,100
Central Italy,150
Central Italy,850
Central Italy,400
Central Italy,400
Central Italy,850
Central Italy,850
Central Italy,320
Central Italy,400
Central Italy,400
Central Italy,650
Central Italy,650
Central Italy,850
Central Italy,400
Central Italy,150
Central Italy,400
Central Italy,650
Central Italy,100
Central Italy,450
Central Italy,320
Central Italy,650
Central Italy,320
Central Italy,400
Central Italy,150
Central Italy,400
Central Italy,450
Central Italy,1700
Central Italy,600
Central Italy,1300
Central Italy,400
Central Italy,100
Central Italy,320
Central Italy,400
Central Italy,850
Central Italy,100
Central Italy,850
Central Italy,330
Central Italy,650
Central Italy,400
Central Italy,320
Central Italy,400
Central Italy,450
Central Italy,330
Central Italy,600
Central Italy,850
Central Italy,600
Central Italy,400
Central Italy,150
Central Italy,850
Central Italy,850
Central Italy,1700
Central Italy,400
Central Italy,200
Central Italy,400
Central Italy,320
Central Italy,450
Central Italy,200
Central Italy,650
Central Italy,850
Central Italy,100
Central Italy,850
Central Italy,400
Central Italy,850
Central Italy,600
Central Italy,600
Central Italy,400
Central Italy,600
Central Italy,600
Central Italy,850
Central Italy,600
Central Italy,600
Central Italy,600
Central Italy,600
Central Italy,600
Central Italy,850
Central Italy,200
Central Italy,600
Central Italy,400
Central Italy,530
Central Italy,100
Central Italy,150
Central Italy,600
Central Italy,400
Central Italy,320
Central Italy,850
Central Italy,650
Central Italy,200
Central Italy,400
Central Italy,850
Central Italy,600
Central Italy,400
Central Italy,850
Central Italy,400
Central Italy,850
Central Italy,320
Central Italy,200
Central Italy,650
Central Italy,400
Central Italy,320
Central Italy,850
Central Italy,850
Central Italy,650
Central Italy,70
Central Italy,850
Central Italy,850
Central Italy,400
Central Italy,850
Central Italy,850
Central Italy,500
Central Italy,200
Central Italy,200
Central Italy,320
Central Italy,850
Central Italy,850
Central Italy,850
Central Italy,850
Central Italy,400
Central Italy,400
Central Italy,600
Central Italy,200
Central Italy,400
Central Italy,330
Central Italy,450
Central Italy,320
Central Italy,650
Central Italy,400
Central Italy,200
Central Italy,850
Central Italy,400
Central Italy,600
Central Italy,600
Central Italy,400
Central Italy,850
Central Italy,850
Central Italy,850
Central Italy,650
Central Italy,850
Central Italy,400
Central Italy,850
Central Italy,850
Central Italy,850
Central Italy,330
Central Italy,320
Central Italy,850
Central Italy,850
Central Italy,330
Central Italy,330
Central Italy,600
Central Italy,450
Central Italy,400
Central Italy,650
Central Italy,450
Central Italy,400
Central Italy,400
Central Italy,200
Central Italy,600
Central Italy,650
Central Italy,600
Central Italy,400
Central Italy,400
Central Italy,600
Central Italy,600
Central Italy,400
Central Italy,600
Central Italy,400
Central Italy,400
Central Italy,400
Central Italy,400
Central Italy,450
Central Italy,400
Central Italy,200
Central Italy,450
Central Italy,400
Central Italy,400
Central Italy,400
Central Italy,530
Central Italy,400
Central Italy,850
Central Italy,1280
Central Italy,420
Central Italy,320
Central Italy,400
Central Italy,400
Central Italy,600
Central Italy,850
Central Italy,200
Central Italy,850
Central Italy,650
Central Italy,330
Central Italy,850
Central Italy,400
Central Italy,70
Central Italy,400
Central Italy,850
Central Italy,850
Central Italy,650
Central Italy,530
Central Italy,130
Central Italy,230
Central Italy,130
Central Italy,300
Central Italy,130
Central Italy,400
Central Italy,700
Central Italy,300
Central Italy,300
Central Italy,100
Central Italy,100
Central Italy,170
Central Italy,600
Central Italy,600
Central Italy,100
Central Italy,170
Central Italy,200
Central Italy,300
Central Italy,300
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,600
Central Italy,600
Central Italy,1100
Central Italy,200
Central Italy,600
Central Italy,70
Central Italy,200
Central Italy,600
Central Italy,300
Central Italy,1100
Central Italy,500
Central Italy,1300
Central Italy,100
Central Italy,100
Central Italy,600
Central Italy,1000
Central Italy,470
Central Italy,700
Central Italy,130
Central Italy,1100
Central Italy,200
Central Italy,470
Central Italy,570
Central Italy,530
Central Italy,470
Central Italy,700
Central Italy,700
Central Italy,170
Central Italy,200
Central Italy,500
Central Italy,100
Central Italy,530
Central Italy,1300
Central Italy,700
Central Italy,530
Central Italy,100
Central Italy,500
Central Italy,200
Central Italy,700
Central Italy,530
Central Italy,1000
Central Italy,600
Central Italy,1100
Central Italy,1300
Central Italy,900
Central Italy,700
Central Italy,1300
Central Italy,1200
Central Italy,100
Central Italy,700
Central Italy,400
Central Italy,700
Central Italy,1300
Central Italy,100
Central Italy,400
Central Italy,200
Central Italy,200
Central Italy,170
Central Italy,470
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,1100
Central Italy,600
Central Italy,1300
Central Italy,1100
Central Italy,400
Central Italy,1000
Central Italy,200
Central Italy,200
Central Italy,300
Central Italy,1100
Central Italy,300
Central Italy,300
Central Italy,1000
Central Italy,70
Central Italy,200
Central Italy,200
Central Italy,700
Central Italy,600
Central Italy,600
Central Italy,400
Central Italy,570
Central Italy,400
Central Italy,200
Central Italy,600
Central Italy,400
Central Italy,100
Central Italy,200
Central Italy,530
Central Italy,1000
Central Italy,530
Central Italy,70
Central Italy,300
Central Italy,200
Central Italy,1000
Central Italy,600
Central Italy,400
Central Italy,200
Central Italy,200
Central Italy,600
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,130
Central Italy,170
Central Italy,300
Central Italy,200
Central Italy,200
Central Italy,70
Central Italy,700
Central Italy,600
Central Italy,500
Central Italy,100
Central Italy,300
Central Italy,100
Central Italy,70
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,500
Central Italy,100
Central Italy,300
Central Italy,170
Central Italy,500
Central Italy,70
Central Italy,600
Central Italy,1000
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,400
Central Italy,300
Central Italy,600
Central Italy,200
Central Italy,570
Central Italy,300
Central Italy,600
Central Italy,600
Central Italy,400
Central Italy,170
Central Italy,1000
Central Italy,400
Central Italy,700
Central Italy,1300
Central Italy,100
Central Italy,700
Central Italy,700
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,1000
Central Italy,200
Central Italy,70
Central Italy,600
Central Italy,1100
Central Italy,100
Central Italy,200
Central Italy,130
Central Italy,530
